fold_id,asset,test_start_ts,test_end_ts,in_2022,n_test,sharpe_test
55,USDJPY,2012-05-18,2012-08-14,False,63,0.0
55,AUDUSD,2012-05-18,2012-08-14,False,63,2.1975
55,USDCAD,2012-05-18,2012-08-14,False,63,0.0
55,USDCHF,2012-05-18,2012-08-14,False,63,0.0
55,EURGBP,2012-05-18,2012-08-14,False,63,-1.3372
55,EURJPY,2012-05-18,2012-08-14,False,63,1.2117
56,EURUSD,2012-06-18,2012-09-12,False,63,0.0
56,GBPUSD,2012-06-18,2012-09-12,False,63,-1.4556
56,USDJPY,2012-06-18,2012-09-12,False,63,-1.6263
56,AUDUSD,2012-06-18,2012-09-12,False,63,1.4354
56,USDCAD,2012-06-18,2012-09-12,False,63,0.0
56,USDCHF,2012-06-18,2012-09-12,False,63,0.0
56,EURGBP,2012-06-18,2012-09-12,False,63,-0.2589
56,EURJPY,2012-06-18,2012-09-12,False,63,-0.3498
57,EURUSD,2012-07-17,2012-10-11,False,63,0.0
57,GBPUSD,2012-07-17,2012-10-11,False,63,-2.3142
57,USDJPY,2012-07-17,2012-10-11,False,63,-0.413
57,AUDUSD,2012-07-17,2012-10-11,False,63,1.556
57,USDCAD,2012-07-17,2012-10-11,False,63,-1.0347
57,USDCHF,2012-07-17,2012-10-11,False,63,-0.3942
57,EURGBP,2012-07-17,2012-10-11,False,63,0.3198
57,EURJPY,2012-07-17,2012-10-11,False,63,-1.9327
58,EURUSD,2012-08-15,2012-11-09,False,63,0.0
58,GBPUSD,2012-08-15,2012-11-09,False,63,-3.5395
58,USDJPY,2012-08-15,2012-11-09,False,63,0.6984
58,AUDUSD,2012-08-15,2012-11-09,False,63,-0.8109
58,USDCAD,2012-08-15,2012-11-09,False,63,-1.0347
58,USDCHF,2012-08-15,2012-11-09,False,63,1.0919
58,EURGBP,2012-08-15,2012-11-09,False,63,0.864
58,EURJPY,2012-08-15,2012-11-09,False,63,-3.6671
59,EURUSD,2012-09-13,2012-12-10,False,63,0.0
59,GBPUSD,2012-09-13,2012-12-10,False,63,-0.3678
59,USDJPY,2012-09-13,2012-12-10,False,63,3.3857
59,AUDUSD,2012-09-13,2012-12-10,False,63,-0.8588
59,USDCAD,2012-09-13,2012-12-10,False,63,-1.0347
59,USDCHF,2012-09-13,2012-12-10,False,63,-0.3327
59,EURGBP,2012-09-13,2012-12-10,False,63,-1.2519
59,EURJPY,2012-09-13,2012-12-10,False,63,-2.0
60,EURUSD,2012-10-12,2013-01-09,False,63,0.0
60,GBPUSD,2012-10-12,2013-01-09,False,63,0.0
60,USDJPY,2012-10-12,2013-01-09,False,63,4.5422
60,AUDUSD,2012-10-12,2013-01-09,False,63,-2.0629
60,USDCAD,2012-10-12,2013-01-09,False,63,0.0
60,USDCHF,2012-10-12,2013-01-09,False,63,-1.9839
60,EURGBP,2012-10-12,2013-01-09,False,63,-1.0056
60,EURJPY,2012-10-12,2013-01-09,False,63,2.5876
61,EURUSD,2012-11-12,2013-02-07,False,63,-2.7421
61,GBPUSD,2012-11-12,2013-02-07,False,63,-0.2557
61,USDJPY,2012-11-12,2013-02-07,False,63,3.7934
61,AUDUSD,2012-11-12,2013-02-07,False,63,-1.0933
61,USDCAD,2012-11-12,2013-02-07,False,63,3.3648
61,USDCHF,2012-11-12,2013-02-07,False,63,-2.3053
61,EURGBP,2012-11-12,2013-02-07,False,63,-4.2319
61,EURJPY,2012-11-12,2013-02-07,False,63,3.9381
62,EURUSD,2012-12-11,2013-03-08,False,63,-0.9578
62,GBPUSD,2012-12-11,2013-03-08,False,63,-0.5462
62,USDJPY,2012-12-11,2013-03-08,False,63,0.5035
62,AUDUSD,2012-12-11,2013-03-08,False,63,-0.2817
62,USDCAD,2012-12-11,2013-03-08,False,63,4.4288
62,USDCHF,2012-12-11,2013-03-08,False,63,-1.3736
62,EURGBP,2012-12-11,2013-03-08,False,63,-3.7886
62,EURJPY,2012-12-11,2013-03-08,False,63,2.7077
63,EURUSD,2013-01-10,2013-04-08,False,63,-0.7371
63,GBPUSD,2013-01-10,2013-04-08,False,63,1.7804
63,USDJPY,2013-01-10,2013-04-08,False,63,-1.1866
63,AUDUSD,2013-01-10,2013-04-08,False,63,3.3682
63,USDCAD,2013-01-10,2013-04-08,False,63,4.0892
63,USDCHF,2013-01-10,2013-04-08,False,63,0.4062
63,EURGBP,2013-01-10,2013-04-08,False,63,-3.5914
63,EURJPY,2013-01-10,2013-04-08,False,63,1.6452
64,EURUSD,2013-02-08,2013-05-07,False,63,-0.4062
64,GBPUSD,2013-02-08,2013-05-07,False,63,2.9114
64,USDJPY,2013-02-08,2013-05-07,False,63,-1.6799
64,AUDUSD,2013-02-08,2013-05-07,False,63,0.9435
64,USDCAD,2013-02-08,2013-05-07,False,63,2.9617
64,USDCHF,2013-02-08,2013-05-07,False,63,-0.2087
64,EURGBP,2013-02-08,2013-05-07,False,63,-1.5582
64,EURJPY,2013-02-08,2013-05-07,False,63,-0.9951
65,EURUSD,2013-03-11,2013-06-05,False,63,-2.5821
65,GBPUSD,2013-03-11,2013-06-05,False,63,2.2849
65,USDJPY,2013-03-11,2013-06-05,False,63,0.3349
65,AUDUSD,2013-03-11,2013-06-05,False,63,0.8937
65,USDCAD,2013-03-11,2013-06-05,False,63,0.4019
65,USDCHF,2013-03-11,2013-06-05,False,63,-3.9897
65,EURGBP,2013-03-11,2013-06-05,False,63,-1.5737
65,EURJPY,2013-03-11,2013-06-05,False,63,-1.3412
66,EURUSD,2013-04-09,2013-07-04,False,63,-4.6126
66,GBPUSD,2013-04-09,2013-07-04,False,63,1.7233
66,USDJPY,2013-04-09,2013-07-04,False,63,0.1432
66,AUDUSD,2013-04-09,2013-07-04,False,63,-0.9347
66,USDCAD,2013-04-09,2013-07-04,False,63,0.2029
66,USDCHF,2013-04-09,2013-07-04,False,63,-3.8649
66,EURGBP,2013-04-09,2013-07-04,False,63,-0.6951
66,EURJPY,2013-04-09,2013-07-04,False,63,-0.8084
67,EURUSD,2013-05-08,2013-08-02,False,63,-2.9261
67,GBPUSD,2013-05-08,2013-08-02,False,63,0.1986
67,USDJPY,2013-05-08,2013-08-02,False,63,0.4252
67,AUDUSD,2013-05-08,2013-08-02,False,63,0.0
67,USDCAD,2013-05-08,2013-08-02,False,63,-0.7276
67,USDCHF,2013-05-08,2013-08-02,False,63,-4.0819
67,EURGBP,2013-05-08,2013-08-02,False,63,0.6124
67,EURJPY,2013-05-08,2013-08-02,False,63,0.0418
68,EURUSD,2013-06-06,2013-09-02,False,63,-1.4024
68,GBPUSD,2013-06-06,2013-09-02,False,63,0.0441
68,USDJPY,2013-06-06,2013-09-02,False,63,-1.9351
68,AUDUSD,2013-06-06,2013-09-02,False,63,0.0
68,USDCAD,2013-06-06,2013-09-02,False,63,-1.3151
68,USDCHF,2013-06-06,2013-09-02,False,63,-0.7515
68,EURGBP,2013-06-06,2013-09-02,False,63,-1.7909
68,EURJPY,2013-06-06,2013-09-02,False,63,0.6723
69,EURUSD,2013-07-05,2013-10-01,False,63,2.3759
69,GBPUSD,2013-07-05,2013-10-01,False,63,-1.403
69,USDJPY,2013-07-05,2013-10-01,False,63,0.7532
69,AUDUSD,2013-07-05,2013-10-01,False,63,0.0
69,USDCAD,2013-07-05,2013-10-01,False,63,0.5111
69,USDCHF,2013-07-05,2013-10-01,False,63,-2.0379
69,EURGBP,2013-07-05,2013-10-01,False,63,-3.0063
69,EURJPY,2013-07-05,2013-10-01,False,63,1.2248
70,EURUSD,2013-08-05,2013-10-30,False,63,2.6317
70,GBPUSD,2013-08-05,2013-10-30,False,63,-1.2201
70,USDJPY,2013-08-05,2013-10-30,False,63,0.1405
70,AUDUSD,2013-08-05,2013-10-30,False,63,-1.3807
70,USDCAD,2013-08-05,2013-10-30,False,63,0.5413
70,USDCHF,2013-08-05,2013-10-30,False,63,-2.2538
70,EURGBP,2013-08-05,2013-10-30,False,63,-1.3372
70,EURJPY,2013-08-05,2013-10-30,False,63,-0.1184
71,EURUSD,2013-09-03,2013-11-28,False,63,0.7488
71,GBPUSD,2013-09-03,2013-11-28,False,63,-1.7585
71,USDJPY,2013-09-03,2013-11-28,False,63,0.3668
71,AUDUSD,2013-09-03,2013-11-28,False,63,-3.617
71,USDCAD,2013-09-03,2013-11-28,False,63,1.035
71,USDCHF,2013-09-03,2013-11-28,False,63,0.3839
71,EURGBP,2013-09-03,2013-11-28,False,63,-0.852
71,EURJPY,2013-09-03,2013-11-28,False,63,0.071
72,EURUSD,2013-10-02,2013-12-27,False,63,-1.9274
72,GBPUSD,2013-10-02,2013-12-27,False,63,-0.9698
72,USDJPY,2013-10-02,2013-12-27,False,63,-0.1352
72,AUDUSD,2013-10-02,2013-12-27,False,63,-3.7285
72,USDCAD,2013-10-02,2013-12-27,False,63,-1.4553
72,USDCHF,2013-10-02,2013-12-27,False,63,-0.518
72,EURGBP,2013-10-02,2013-12-27,False,63,0.2222
72,EURJPY,2013-10-02,2013-12-27,False,63,-0.172
73,EURUSD,2013-10-31,2014-01-28,False,63,-4.1291
73,GBPUSD,2013-10-31,2014-01-28,False,63,-0.8269
73,USDJPY,2013-10-31,2014-01-28,False,63,0.6898
73,AUDUSD,2013-10-31,2014-01-28,False,63,-2.5099
73,USDCAD,2013-10-31,2014-01-28,False,63,1.773
73,USDCHF,2013-10-31,2014-01-28,False,63,-0.1613
73,EURGBP,2013-10-31,2014-01-28,False,63,-0.349
73,EURJPY,2013-10-31,2014-01-28,False,63,0.1171
74,EURUSD,2013-11-29,2014-02-26,False,63,-2.2324
74,GBPUSD,2013-11-29,2014-02-26,False,63,-0.1197
74,USDJPY,2013-11-29,2014-02-26,False,63,1.1244
74,AUDUSD,2013-11-29,2014-02-26,False,63,0.7721
74,USDCAD,2013-11-29,2014-02-26,False,63,2.2232
74,USDCHF,2013-11-29,2014-02-26,False,63,-2.1064
74,EURGBP,2013-11-29,2014-02-26,False,63,-0.2728
74,EURJPY,2013-11-29,2014-02-26,False,63,-0.358
75,EURUSD,2013-12-30,2014-03-27,False,63,-0.4686
75,GBPUSD,2013-12-30,2014-03-27,False,63,-0.5507
75,USDJPY,2013-12-30,2014-03-27,False,63,0.0
75,AUDUSD,2013-12-30,2014-03-27,False,63,3.1846
75,USDCAD,2013-12-30,2014-03-27,False,63,1.6995
75,USDCHF,2013-12-30,2014-03-27,False,63,0.6634
75,EURGBP,2013-12-30,2014-03-27,False,63,-0.0039
75,EURJPY,2013-12-30,2014-03-27,False,63,0.0237
76,EURUSD,2014-01-29,2014-04-25,False,63,-0.9749
76,GBPUSD,2014-01-29,2014-04-25,False,63,-1.3217
76,USDJPY,2014-01-29,2014-04-25,False,63,0.0
76,AUDUSD,2014-01-29,2014-04-25,False,63,3.5181
76,USDCAD,2014-01-29,2014-04-25,False,63,-1.5223
76,USDCHF,2014-01-29,2014-04-25,False,63,2.0342
76,EURGBP,2014-01-29,2014-04-25,False,63,-1.3932
76,EURJPY,2014-01-29,2014-04-25,False,63,0.0907
77,EURUSD,2014-02-27,2014-05-26,False,63,-1.7788
77,GBPUSD,2014-02-27,2014-05-26,False,63,0.6649
77,USDJPY,2014-02-27,2014-05-26,False,63,1.0102
77,AUDUSD,2014-02-27,2014-05-26,False,63,1.947
77,USDCAD,2014-02-27,2014-05-26,False,63,-1.635
77,USDCHF,2014-02-27,2014-05-26,False,63,3.0797
77,EURGBP,2014-02-27,2014-05-26,False,63,3.7387
77,EURJPY,2014-02-27,2014-05-26,False,63,0.3867
78,EURUSD,2014-03-28,2014-06-24,False,63,-1.687
78,GBPUSD,2014-03-28,2014-06-24,False,63,0.6649
78,USDJPY,2014-03-28,2014-06-24,False,63,0.0543
78,AUDUSD,2014-03-28,2014-06-24,False,63,0.614
78,USDCAD,2014-03-28,2014-06-24,False,63,-2.7754
78,USDCHF,2014-03-28,2014-06-24,False,63,2.0504
78,EURGBP,2014-03-28,2014-06-24,False,63,2.6606
78,EURJPY,2014-03-28,2014-06-24,False,63,-0.0899
79,EURUSD,2014-04-28,2014-07-23,False,63,-1.2765
79,GBPUSD,2014-04-28,2014-07-23,False,63,1.5639
79,USDJPY,2014-04-28,2014-07-23,False,63,-0.1991
79,AUDUSD,2014-04-28,2014-07-23,False,63,-0.0753
79,USDCAD,2014-04-28,2014-07-23,False,63,-2.5043
79,USDCHF,2014-04-28,2014-07-23,False,63,-0.7767
79,EURGBP,2014-04-28,2014-07-23,False,63,3.7901
79,EURJPY,2014-04-28,2014-07-23,False,63,1.5639
80,EURUSD,2014-05-27,2014-08-21,False,63,-0.8742
80,GBPUSD,2014-05-27,2014-08-21,False,63,1.6378
80,USDJPY,2014-05-27,2014-08-21,False,63,0.2926
80,AUDUSD,2014-05-27,2014-08-21,False,63,2.4555
80,USDCAD,2014-05-27,2014-08-21,False,63,-3.7589
80,USDCHF,2014-05-27,2014-08-21,False,63,-1.5447
80,EURGBP,2014-05-27,2014-08-21,False,63,1.9235
80,EURJPY,2014-05-27,2014-08-21,False,63,2.2093
81,EURUSD,2014-06-25,2014-09-19,False,63,-2.2365
81,GBPUSD,2014-06-25,2014-09-19,False,63,1.4051
81,USDJPY,2014-06-25,2014-09-19,False,63,-3.0927
81,AUDUSD,2014-06-25,2014-09-19,False,63,1.4912
81,USDCAD,2014-06-25,2014-09-19,False,63,-1.9902
81,USDCHF,2014-06-25,2014-09-19,False,63,-2.3488
81,EURGBP,2014-06-25,2014-09-19,False,63,0.3821
81,EURJPY,2014-06-25,2014-09-19,False,63,0.345
82,EURUSD,2014-07-24,2014-10-20,False,63,-1.5338
82,GBPUSD,2014-07-24,2014-10-20,False,63,-1.5348
82,USDJPY,2014-07-24,2014-10-20,False,63,-2.0009
82,AUDUSD,2014-07-24,2014-10-20,False,63,1.6154
82,USDCAD,2014-07-24,2014-10-20,False,63,-1.6559
82,USDCHF,2014-07-24,2014-10-20,False,63,-1.9449
82,EURGBP,2014-07-24,2014-10-20,False,63,-0.0174
82,EURJPY,2014-07-24,2014-10-20,False,63,-1.4182
83,EURUSD,2014-08-22,2014-11-18,False,63,-1.213
83,GBPUSD,2014-08-22,2014-11-18,False,63,-1.6328
83,USDJPY,2014-08-22,2014-11-18,False,63,-5.0322
83,AUDUSD,2014-08-22,2014-11-18,False,63,1.2551
83,USDCAD,2014-08-22,2014-11-18,False,63,-0.4779
83,USDCHF,2014-08-22,2014-11-18,False,63,-1.4466
83,EURGBP,2014-08-22,2014-11-18,False,63,-1.7027
83,EURJPY,2014-08-22,2014-11-18,False,63,2.2385
84,EURUSD,2014-09-22,2014-12-17,False,63,-1.7767
84,GBPUSD,2014-09-22,2014-12-17,False,63,-1.0447
84,USDJPY,2014-09-22,2014-12-17,False,63,-3.5222
84,AUDUSD,2014-09-22,2014-12-17,False,63,3.6839
84,USDCAD,2014-09-22,2014-12-17,False,63,-2.0565
84,USDCHF,2014-09-22,2014-12-17,False,63,-1.1248
84,EURGBP,2014-09-22,2014-12-17,False,63,-0.9942
84,EURJPY,2014-09-22,2014-12-17,False,63,2.8295
85,EURUSD,2014-10-21,2015-01-16,False,63,2.6997
85,GBPUSD,2014-10-21,2015-01-16,False,63,1.5813
85,USDJPY,2014-10-21,2015-01-16,False,63,-5.8377
85,AUDUSD,2014-10-21,2015-01-16,False,63,2.8889
85,USDCAD,2014-10-21,2015-01-16,False,63,-2.7425
85,USDCHF,2014-10-21,2015-01-16,False,63,-1.8243
85,EURGBP,2014-10-21,2015-01-16,False,63,-2.4464
85,EURJPY,2014-10-21,2015-01-16,False,63,-0.3226
86,EURUSD,2014-11-19,2015-02-16,False,63,2.0887
86,GBPUSD,2014-11-19,2015-02-16,False,63,1.7748
86,USDJPY,2014-11-19,2015-02-16,False,63,-3.0062
86,AUDUSD,2014-11-19,2015-02-16,False,63,3.4394
86,USDCAD,2014-11-19,2015-02-16,False,63,-1.355
86,USDCHF,2014-11-19,2015-02-16,False,63,-0.7344
86,EURGBP,2014-11-19,2015-02-16,False,63,-2.382
86,EURJPY,2014-11-19,2015-02-16,False,63,-4.5284
87,EURUSD,2014-12-18,2015-03-17,False,63,4.8055
87,GBPUSD,2014-12-18,2015-03-17,False,63,2.2339
87,USDJPY,2014-12-18,2015-03-17,False,63,-1.412
87,AUDUSD,2014-12-18,2015-03-17,False,63,1.4119
87,USDCAD,2014-12-18,2015-03-17,False,63,0.9105
87,USDCHF,2014-12-18,2015-03-17,False,63,0.1653
87,EURGBP,2014-12-18,2015-03-17,False,63,-3.3884
87,EURJPY,2014-12-18,2015-03-17,False,63,-5.1639
88,EURUSD,2015-01-19,2015-04-15,False,63,3.703
88,GBPUSD,2015-01-19,2015-04-15,False,63,-0.5251
88,USDJPY,2015-01-19,2015-04-15,False,63,-0.1954
88,AUDUSD,2015-01-19,2015-04-15,False,63,2.0855
88,USDCAD,2015-01-19,2015-04-15,False,63,1.9288
88,USDCHF,2015-01-19,2015-04-15,False,63,3.2181
88,EURGBP,2015-01-19,2015-04-15,False,63,-3.4906
88,EURJPY,2015-01-19,2015-04-15,False,63,-1.0492
89,EURUSD,2015-02-17,2015-05-14,False,63,4.3204
89,GBPUSD,2015-02-17,2015-05-14,False,63,-2.534
89,USDJPY,2015-02-17,2015-05-14,False,63,-2.9288
89,AUDUSD,2015-02-17,2015-05-14,False,63,1.3541
89,USDCAD,2015-02-17,2015-05-14,False,63,-2.0087
89,USDCHF,2015-02-17,2015-05-14,False,63,0.071
89,EURGBP,2015-02-17,2015-05-14,False,63,-1.7728
89,EURJPY,2015-02-17,2015-05-14,False,63,-2.8492
90,EURUSD,2015-03-18,2015-06-12,False,63,1.9784
90,GBPUSD,2015-03-18,2015-06-12,False,63,-0.6509
90,USDJPY,2015-03-18,2015-06-12,False,63,-1.6394
90,AUDUSD,2015-03-18,2015-06-12,False,63,0.8617
90,USDCAD,2015-03-18,2015-06-12,False,63,-2.9862
90,USDCHF,2015-03-18,2015-06-12,False,63,-1.8994
90,EURGBP,2015-03-18,2015-06-12,False,63,-0.5975
90,EURJPY,2015-03-18,2015-06-12,False,63,-2.8492
91,EURUSD,2015-04-16,2015-07-13,False,63,-1.9843
91,GBPUSD,2015-04-16,2015-07-13,False,63,-0.4364
91,USDJPY,2015-04-16,2015-07-13,False,63,-0.3522
91,AUDUSD,2015-04-16,2015-07-13,False,63,2.2059
91,USDCAD,2015-04-16,2015-07-13,False,63,-3.1272
91,USDCHF,2015-04-16,2015-07-13,False,63,-1.0962
91,EURGBP,2015-04-16,2015-07-13,False,63,-0.3593
91,EURJPY,2015-04-16,2015-07-13,False,63,-2.4835
92,EURUSD,2015-05-15,2015-08-11,False,63,-0.2009
92,GBPUSD,2015-05-15,2015-08-11,False,63,1.8003
92,USDJPY,2015-05-15,2015-08-11,False,63,1.0981
92,AUDUSD,2015-05-15,2015-08-11,False,63,2.1749
92,USDCAD,2015-05-15,2015-08-11,False,63,-2.9343
92,USDCHF,2015-05-15,2015-08-11,False,63,-1.7623
92,EURGBP,2015-05-15,2015-08-11,False,63,-1.6058
92,EURJPY,2015-05-15,2015-08-11,False,63,0.1683
93,EURUSD,2015-06-15,2015-09-09,False,63,2.1657
93,GBPUSD,2015-06-15,2015-09-09,False,63,0.6059
93,USDJPY,2015-06-15,2015-09-09,False,63,1.0271
93,AUDUSD,2015-06-15,2015-09-09,False,63,0.6458
93,USDCAD,2015-06-15,2015-09-09,False,63,-1.9242
93,USDCHF,2015-06-15,2015-09-09,False,63,-1.4491
93,EURGBP,2015-06-15,2015-09-09,False,63,-3.6474
93,EURJPY,2015-06-15,2015-09-09,False,63,1.0477
94,EURUSD,2015-07-14,2015-10-08,False,63,3.2505
94,GBPUSD,2015-07-14,2015-10-08,False,63,1.3041
94,USDJPY,2015-07-14,2015-10-08,False,63,0.9526
94,AUDUSD,2015-07-14,2015-10-08,False,63,0.9336
94,USDCAD,2015-07-14,2015-10-08,False,63,-2.0726
94,USDCHF,2015-07-14,2015-10-08,False,63,-1.0836
94,EURGBP,2015-07-14,2015-10-08,False,63,-2.8984
94,EURJPY,2015-07-14,2015-10-08,False,63,0.7146
95,EURUSD,2015-08-12,2015-11-06,False,63,2.6921
95,GBPUSD,2015-08-12,2015-11-06,False,63,1.4097
95,USDJPY,2015-08-12,2015-11-06,False,63,0.6343
95,AUDUSD,2015-08-12,2015-11-06,False,63,-0.4378
95,USDCAD,2015-08-12,2015-11-06,False,63,-0.4749
95,USDCHF,2015-08-12,2015-11-06,False,63,0.7408
95,EURGBP,2015-08-12,2015-11-06,False,63,-0.5499
95,EURJPY,2015-08-12,2015-11-06,False,63,1.9518
96,EURUSD,2015-09-10,2015-12-07,False,63,1.9311
96,GBPUSD,2015-09-10,2015-12-07,False,63,0.0
96,USDJPY,2015-09-10,2015-12-07,False,63,2.1248
96,AUDUSD,2015-09-10,2015-12-07,False,63,1.3093
96,USDCAD,2015-09-10,2015-12-07,False,63,0.6157
96,USDCHF,2015-09-10,2015-12-07,False,63,0.0
96,EURGBP,2015-09-10,2015-12-07,False,63,0.4881
96,EURJPY,2015-09-10,2015-12-07,False,63,0.4973
97,EURUSD,2015-10-09,2016-01-06,False,63,0.2686
97,GBPUSD,2015-10-09,2016-01-06,False,63,4.247
97,USDJPY,2015-10-09,2016-01-06,False,63,1.1625
97,AUDUSD,2015-10-09,2016-01-06,False,63,-0.9622
97,USDCAD,2015-10-09,2016-01-06,False,63,3.8867
97,USDCHF,2015-10-09,2016-01-06,False,63,3.3543
97,EURGBP,2015-10-09,2016-01-06,False,63,0.8696
97,EURJPY,2015-10-09,2016-01-06,False,63,1.1861
98,EURUSD,2015-11-09,2016-02-04,False,63,1.5887
98,GBPUSD,2015-11-09,2016-02-04,False,63,5.3604
98,USDJPY,2015-11-09,2016-02-04,False,63,1.5735
98,AUDUSD,2015-11-09,2016-02-04,False,63,-0.4306
98,USDCAD,2015-11-09,2016-02-04,False,63,5.9119
98,USDCHF,2015-11-09,2016-02-04,False,63,-1.8618
98,EURGBP,2015-11-09,2016-02-04,False,63,-0.7331
98,EURJPY,2015-11-09,2016-02-04,False,63,-0.8031
99,EURUSD,2015-12-08,2016-03-04,False,63,0.9076
99,GBPUSD,2015-12-08,2016-03-04,False,63,3.9111
99,USDJPY,2015-12-08,2016-03-04,False,63,0.4395
99,AUDUSD,2015-12-08,2016-03-04,False,63,0.1596
99,USDCAD,2015-12-08,2016-03-04,False,63,4.9551
99,USDCHF,2015-12-08,2016-03-04,False,63,-3.0638
99,EURGBP,2015-12-08,2016-03-04,False,63,0.6373
99,EURJPY,2015-12-08,2016-03-04,False,63,0.05
100,EURUSD,2016-01-07,2016-04-04,False,63,1.0612
100,GBPUSD,2016-01-07,2016-04-04,False,63,1.5971
100,USDJPY,2016-01-07,2016-04-04,False,63,1.4738
100,AUDUSD,2016-01-07,2016-04-04,False,63,1.9722
100,USDCAD,2016-01-07,2016-04-04,False,63,3.3399
100,USDCHF,2016-01-07,2016-04-04,False,63,-4.1303
100,EURGBP,2016-01-07,2016-04-04,False,63,-1.1382
100,EURJPY,2016-01-07,2016-04-04,False,63,-0.3643
101,EURUSD,2016-02-05,2016-05-03,False,63,-0.23
101,GBPUSD,2016-02-05,2016-05-03,False,63,-1.6119
101,USDJPY,2016-02-05,2016-05-03,False,63,0.4925
101,AUDUSD,2016-02-05,2016-05-03,False,63,3.4291
101,USDCAD,2016-02-05,2016-05-03,False,63,3.1159
101,USDCHF,2016-02-05,2016-05-03,False,63,-1.9752
101,EURGBP,2016-02-05,2016-05-03,False,63,-1.4969
101,EURJPY,2016-02-05,2016-05-03,False,63,1.0118
102,EURUSD,2016-03-07,2016-06-01,False,63,0.5681
102,GBPUSD,2016-03-07,2016-06-01,False,63,-1.3905
102,USDJPY,2016-03-07,2016-06-01,False,63,1.8209
102,AUDUSD,2016-03-07,2016-06-01,False,63,2.7478
102,USDCAD,2016-03-07,2016-06-01,False,63,0.7968
102,USDCHF,2016-03-07,2016-06-01,False,63,2.2964
102,EURGBP,2016-03-07,2016-06-01,False,63,-2.2335
102,EURJPY,2016-03-07,2016-06-01,False,63,0.737
103,EURUSD,2016-04-05,2016-06-30,False,63,1.3296
103,GBPUSD,2016-04-05,2016-06-30,False,63,-1.7025
103,USDJPY,2016-04-05,2016-06-30,False,63,0.0469
103,AUDUSD,2016-04-05,2016-06-30,False,63,0.706
103,USDCAD,2016-04-05,2016-06-30,False,63,0.281
103,USDCHF,2016-04-05,2016-06-30,False,63,0.8647
103,EURGBP,2016-04-05,2016-06-30,False,63,0.1713
103,EURJPY,2016-04-05,2016-06-30,False,63,-1.8311
104,EURUSD,2016-05-04,2016-07-29,False,63,1.2802
104,GBPUSD,2016-05-04,2016-07-29,False,63,2.2812
104,USDJPY,2016-05-04,2016-07-29,False,63,0.7021
104,AUDUSD,2016-05-04,2016-07-29,False,63,-0.5071
104,USDCAD,2016-05-04,2016-07-29,False,63,-2.3167
104,USDCHF,2016-05-04,2016-07-29,False,63,-0.0636
104,EURGBP,2016-05-04,2016-07-29,False,63,0.7062
104,EURJPY,2016-05-04,2016-07-29,False,63,-2.0172
105,EURUSD,2016-06-02,2016-08-29,False,63,1.0267
105,GBPUSD,2016-06-02,2016-08-29,False,63,3.724
105,USDJPY,2016-06-02,2016-08-29,False,63,1.473
105,AUDUSD,2016-06-02,2016-08-29,False,63,-1.4858
105,USDCAD,2016-06-02,2016-08-29,False,63,-0.682
105,USDCHF,2016-06-02,2016-08-29,False,63,-3.0611
105,EURGBP,2016-06-02,2016-08-29,False,63,0.9339
105,EURJPY,2016-06-02,2016-08-29,False,63,-2.1221
106,EURUSD,2016-07-01,2016-09-27,False,63,0.3946
106,GBPUSD,2016-07-01,2016-09-27,False,63,2.1838
106,USDJPY,2016-07-01,2016-09-27,False,63,1.2169
106,AUDUSD,2016-07-01,2016-09-27,False,63,-1.0646
106,USDCAD,2016-07-01,2016-09-27,False,63,-1.0389
106,USDCHF,2016-07-01,2016-09-27,False,63,-3.2916
106,EURGBP,2016-07-01,2016-09-27,False,63,0.6006
106,EURJPY,2016-07-01,2016-09-27,False,63,-0.8304
107,EURUSD,2016-08-01,2016-10-26,False,63,-0.3968
107,GBPUSD,2016-08-01,2016-10-26,False,63,2.2591
107,USDJPY,2016-08-01,2016-10-26,False,63,2.7636
107,AUDUSD,2016-08-01,2016-10-26,False,63,0.2245
107,USDCAD,2016-08-01,2016-10-26,False,63,-0.5743
107,USDCHF,2016-08-01,2016-10-26,False,63,-2.0717
107,EURGBP,2016-08-01,2016-10-26,False,63,0.0428
107,EURJPY,2016-08-01,2016-10-26,False,63,0.5892
108,EURUSD,2016-08-30,2016-11-24,False,63,2.0662
108,GBPUSD,2016-08-30,2016-11-24,False,63,-0.3632
108,USDJPY,2016-08-30,2016-11-24,False,63,6.2063
108,AUDUSD,2016-08-30,2016-11-24,False,63,2.1405
108,USDCAD,2016-08-30,2016-11-24,False,63,-0.8476
108,USDCHF,2016-08-30,2016-11-24,False,63,-4.7959
108,EURGBP,2016-08-30,2016-11-24,False,63,0.2852
108,EURJPY,2016-08-30,2016-11-24,False,63,2.8708
109,EURUSD,2016-09-28,2016-12-23,False,63,1.2896
109,GBPUSD,2016-09-28,2016-12-23,False,63,1.3846
109,USDJPY,2016-09-28,2016-12-23,False,63,5.5688
109,AUDUSD,2016-09-28,2016-12-23,False,63,2.1047
109,USDCAD,2016-09-28,2016-12-23,False,63,-0.7366
109,USDCHF,2016-09-28,2016-12-23,False,63,-4.8305
109,EURGBP,2016-09-28,2016-12-23,False,63,1.4961
109,EURJPY,2016-09-28,2016-12-23,False,63,3.838
110,EURUSD,2016-10-27,2017-01-23,False,63,1.5695
110,GBPUSD,2016-10-27,2017-01-23,False,63,1.8623
110,USDJPY,2016-10-27,2017-01-23,False,63,4.7961
